supplier,sku,product_name,stage,reason,disposition,detail,action_id,source_row,col_printed,value_used,Action
JL TILE,TIL-JLTI-NY612173,Elegant Collection — MOSS GREY — 24 x 48 (Matte),extract,new_supplier,wrote_flagged,"Zero Airtable JL TILE records before this run; specs unreconciled against any live record. Cost = 'Your cut order price' (Albert 09-14); retail = cost + $2.00 field tile (Albert 09-23). LS supplier JLTILE, no brand — same as the 143 live JL products.",cat-ee5c0b756141,128,,,
JL TILE,TIL-JLTI-NY612007,Elegant Collection — MOSS ROCK — 24 x 48 (Matte),extract,new_supplier,wrote_flagged,"Zero Airtable JL TILE records before this run; specs unreconciled against any live record. Cost = 'Your cut order price' (Albert 09-14); retail = cost + $2.00 field tile (Albert 09-23). LS supplier JLTILE, no brand — same as the 143 live JL products.",cat-fd3c057b4f14,129,,,
JL TILE,TIL-JLTI-KR6012017,Elegant Collection — Camellia Winter River — 24 x 48 (Matte),extract,new_supplier,wrote_flagged,"Zero Airtable JL TILE records before this run; specs unreconciled against any live record. Cost = 'Your cut order price' (Albert 09-14); retail = cost + $2.00 field tile (Albert 09-23). LS supplier JLTILE, no brand — same as the 143 live JL products.",cat-543ae291b817,130,,,
JL TILE,TIL-JLTI-TE12602,Elegant Collection — Camilia Cloude — 24 x 48 (Matte),extract,new_supplier,wrote_flagged,"Zero Airtable JL TILE records before this run; specs unreconciled against any live record. Cost = 'Your cut order price' (Albert 09-14); retail = cost + $2.00 field tile (Albert 09-23). LS supplier JLTILE, no brand — same as the 143 live JL products.",cat-868b2c1ede1c,131,,,
JL TILE,TIL-JLTI-TE12605,Elegant Collection — Camilia Sand — 24 x 48 (Matte),extract,new_supplier,wrote_flagged,"Zero Airtable JL TILE records before this run; specs unreconciled against any live record. Cost = 'Your cut order price' (Albert 09-14); retail = cost + $2.00 field tile (Albert 09-23). LS supplier JLTILE, no brand — same as the 143 live JL products.",cat-a27ccb073e7d,132,,,
JL TILE,TIL-JLTI-TE12606,Elegant Collection — Camilia Smoke Grey — 24 x 48 (Matte),extract,new_supplier,wrote_flagged,"Zero Airtable JL TILE records before this run; specs unreconciled against any live record. Cost = 'Your cut order price' (Albert 09-14); retail = cost + $2.00 field tile (Albert 09-23). LS supplier JLTILE, no brand — same as the 143 live JL products.",cat-5f0db687d7ba,133,,,
JL TILE,TIL-JLTI-TE12609,Elegant Collection — Camellia Summer — 24 x 48 (Matte),extract,new_supplier,wrote_flagged,"Zero Airtable JL TILE records before this run; specs unreconciled against any live record. Cost = 'Your cut order price' (Albert 09-14); retail = cost + $2.00 field tile (Albert 09-23). LS supplier JLTILE, no brand — same as the 143 live JL products.",cat-5164de5a60ff,135,,,
JL TILE,TIL-JLTI-TE12610,Elegant Collection — Camilia Fall — 24 x 48 (Matte),extract,new_supplier,wrote_flagged,"Zero Airtable JL TILE records before this run; specs unreconciled against any live record. Cost = 'Your cut order price' (Albert 09-14); retail = cost + $2.00 field tile (Albert 09-23). LS supplier JLTILE, no brand — same as the 143 live JL products.",cat-241d3f91ad11,136,,,
JL TILE,TIL-JLTI-TE12611,Elegant Collection — Camilia Snow — 24 x 48 (Matte),extract,new_supplier,wrote_flagged,"Zero Airtable JL TILE records before this run; specs unreconciled against any live record. Cost = 'Your cut order price' (Albert 09-14); retail = cost + $2.00 field tile (Albert 09-23). LS supplier JLTILE, no brand — same as the 143 live JL products.",cat-97df0f431466,137,,,
JL TILE,TIL-JLTI-TE12690P,Elegant Collection — Iceberg White Lappato — 24 x 48 (Matte),extract,new_supplier,wrote_flagged,"Zero Airtable JL TILE records before this run; specs unreconciled against any live record. Cost = 'Your cut order price' (Albert 09-14); retail = cost + $2.00 field tile (Albert 09-23). LS supplier JLTILE, no brand — same as the 143 live JL products.",cat-fc2495ddddac,138,,,
JL TILE,TIL-JLTI-KG126012S,Elegant Collection — KAMLOOPS GLORY MIST Matte — 24 x 48 (Matte),extract,new_supplier,wrote_flagged,"Zero Airtable JL TILE records before this run; specs unreconciled against any live record. Cost = 'Your cut order price' (Albert 09-14); retail = cost + $2.00 field tile (Albert 09-23). LS supplier JLTILE, no brand — same as the 143 live JL products.",cat-dae93c6842e9,139,,,
JL TILE,TIL-JLTI-BY6H61210,Elegant Collection — Rockwood charcoal MATTE — 24 x 48 (Matte),extract,new_supplier,wrote_flagged,"Zero Airtable JL TILE records before this run; specs unreconciled against any live record. Cost = 'Your cut order price' (Albert 09-14); retail = cost + $2.00 field tile (Albert 09-23). LS supplier JLTILE, no brand — same as the 143 live JL products.",cat-0d9d88d56af4,140,,,
JL TILE,TIL-JLTI-BM6H61210,Elegant Collection — Rockwood charcoal FLAT — 24 x 48 (Matte),extract,new_supplier,wrote_flagged,"Zero Airtable JL TILE records before this run; specs unreconciled against any live record. Cost = 'Your cut order price' (Albert 09-14); retail = cost + $2.00 field tile (Albert 09-23). LS supplier JLTILE, no brand — same as the 143 live JL products.",cat-fc0f25003dbc,141,,,
JL TILE,TIL-JLTI-IS3900,Isabella 3D Collection — Isabella Clear White — 12 x 36,extract,new_supplier,wrote_flagged,"Zero Airtable JL TILE records before this run; specs unreconciled against any live record. Cost = 'Your cut order price' (Albert 09-14); retail = cost + $2.00 field tile (Albert 09-23). LS supplier JLTILE, no brand — same as the 143 live JL products.",cat-4b5422d47250,142,,,
JL TILE,TIL-JLTI-IS3901,Isabella 3D Collection — Isabella Snow — 12 x 36,extract,new_supplier,wrote_flagged,"Zero Airtable JL TILE records before this run; specs unreconciled against any live record. Cost = 'Your cut order price' (Albert 09-14); retail = cost + $2.00 field tile (Albert 09-23). LS supplier JLTILE, no brand — same as the 143 live JL products.",cat-a7cd054572fa,143,,,
JL TILE,TIL-JLTI-IS3902,Isabella 3D Collection — Isabella Symphonie 3D — 12 x 36,extract,new_supplier,wrote_flagged,"Zero Airtable JL TILE records before this run; specs unreconciled against any live record. Cost = 'Your cut order price' (Albert 09-14); retail = cost + $2.00 field tile (Albert 09-23). LS supplier JLTILE, no brand — same as the 143 live JL products.",cat-0b3f992eecaa,144,,,
JL TILE,TIL-JLTI-IS3903,Isabella 3D Collection — Isabella Tropial 3D — 12 x 36,extract,new_supplier,wrote_flagged,"Zero Airtable JL TILE records before this run; specs unreconciled against any live record. Cost = 'Your cut order price' (Albert 09-14); retail = cost + $2.00 field tile (Albert 09-23). LS supplier JLTILE, no brand — same as the 143 live JL products.",cat-4d111bc879c1,145,,,
JL TILE,TIL-JLTI-IS3904,Isabella 3D Collection — Isabella Illusion 3D — 12 x 36,extract,new_supplier,wrote_flagged,"Zero Airtable JL TILE records before this run; specs unreconciled against any live record. Cost = 'Your cut order price' (Albert 09-14); retail = cost + $2.00 field tile (Albert 09-23). LS supplier JLTILE, no brand — same as the 143 live JL products.",cat-f27b4bac2c7e,146,,,
JL TILE,TIL-JLTI-IS3905,Isabella 3D Collection — Isabella Sand River 3D — 12 x 36,extract,new_supplier,wrote_flagged,"Zero Airtable JL TILE records before this run; specs unreconciled against any live record. Cost = 'Your cut order price' (Albert 09-14); retail = cost + $2.00 field tile (Albert 09-23). LS supplier JLTILE, no brand — same as the 143 live JL products.",cat-8ac598e081e4,147,,,
JL TILE,TIL-JLTI-IS3906,Isabella 3D Collection — Isabella Grey River 3D — 12 x 36,extract,new_supplier,wrote_flagged,"Zero Airtable JL TILE records before this run; specs unreconciled against any live record. Cost = 'Your cut order price' (Albert 09-14); retail = cost + $2.00 field tile (Albert 09-23). LS supplier JLTILE, no brand — same as the 143 live JL products.",cat-ed39a7ef3fbc,148,,,
JL TILE,TIL-JLTI-IS3907,Isabella 3D Collection — Isabella Travertine Plain — 12 x 36,extract,new_supplier,wrote_flagged,"Zero Airtable JL TILE records before this run; specs unreconciled against any live record. Cost = 'Your cut order price' (Albert 09-14); retail = cost + $2.00 field tile (Albert 09-23). LS supplier JLTILE, no brand — same as the 143 live JL products.",cat-28890002b4f3,149,,,
JL TILE,TIL-JLTI-IS3908,Isabella 3D Collection — Isabella Travertine 3D — 12 x 36,extract,new_supplier,wrote_flagged,"Zero Airtable JL TILE records before this run; specs unreconciled against any live record. Cost = 'Your cut order price' (Albert 09-14); retail = cost + $2.00 field tile (Albert 09-23). LS supplier JLTILE, no brand — same as the 143 live JL products.",cat-f130d3c83a8c,150,,,
JL TILE,TIL-JLTI-IS3909,Isabella 3D Collection — Isabella Silver Grey — 12 x 36,extract,new_supplier,wrote_flagged,"Zero Airtable JL TILE records before this run; specs unreconciled against any live record. Cost = 'Your cut order price' (Albert 09-14); retail = cost + $2.00 field tile (Albert 09-23). LS supplier JLTILE, no brand — same as the 143 live JL products.",cat-c06c09bfa884,151,,,
JL TILE,TIL-JLTI-IS3910,Isabella 3D Collection — Isabella Pedro Grey — 12 x 36,extract,new_supplier,wrote_flagged,"Zero Airtable JL TILE records before this run; specs unreconciled against any live record. Cost = 'Your cut order price' (Albert 09-14); retail = cost + $2.00 field tile (Albert 09-23). LS supplier JLTILE, no brand — same as the 143 live JL products.",cat-1467d53dd6c2,152,,,
